"order_id","customer_id","product_id","quantity","order_ts","discount","channel","note"
"2603","115","5","2","2024-02-17T09:49:48.000000","0.21","web","gift "
"2604","87","11","2","2024-01-31T16:19:19.000000","0.08","web"," OK "
"2605","52","35","1","2024-02-27T12:17:55.000000","","app","gift "
"2606","102","39","5","2024-03-05T22:57:04.000000","0.2","web","urgent"
"2607","156","20","5","2024-03-18T09:32:10.000000","","app","  "
"2608","3","12","1","2024-02-06T04:16:33.000000","0.18","web","return?"
"2609","176","16","2","2024-03-24T23:08:10.000000","0.26","app","  "
"2610","37","10","3","2024-01-30T00:27:36.000000","0.11","app","gift "
"2611","184","23","5","2024-01-19T08:20:20.000000","0.16","app","  "
"2612","193","17","5","2024-02-04T02:55:31.000000","0.15","app","gift "
"2613","187","3","5","2024-02-17T13:39:00.000000","0.27","store","gift "
"2614","131","25","5","2024-03-01T03:13:30.000000","0.05","web","urgent"
"2615","182","26","4","2024-03-15T22:55:40.000000","0.17","web","  "
"2616","172","27","2","2024-01-21T05:41:28.000000","","store","Gift"
"2617","128","38","4","2024-01-28T06:54:59.000000","0.11","app","urgent"
"2618","179","29","3","2024-03-25T11:32:49.000000","0.26","app","VIP"
"2619","69","28","5","2024-02-09T13:59:15.000000","0.11","web","gift "
"2620","167","9","3","2024-01-22T17:47:35.000000","0.05","web","gift "
"2621","186","19","4","2024-03-29T16:56:29.000000","0.18","store","gift "
"2622","128","18","1","2024-02-10T09:46:41.000000","0.13","app"," OK "
"2623","25","39","4","2024-03-29T15:42:03.000000","0.0","web","gift "
"2624","43","19","3","2024-03-23T17:43:20.000000","0.02","web","gift "
"2625","34","28","3","2024-03-22T13:11:26.000000","0.06","app","gift "
"2626","107","22","4","2024-02-22T08:46:16.000000","0.23","app"," OK "
"2627","87","3","3","2024-03-12T20:38:54.000000","0.27","store","VIP"
"2628","166","38","1","2024-03-27T10:47:58.000000","0.16","web","  "
"2629","57","27","2","2024-01-25T05:19:18.000000","0.03","web","VIP"
"2630","34","10","5","2024-01-04T09:32:09.000000","","web","gift "
"2631","124","3","5","2024-01-29T21:02:10.000000","0.26","web","Gift"
"2632","28","38","4","2024-02-27T07:42:02.000000","0.22","web","VIP"
"2633","182","13","4","2024-02-19T06:07:51.000000","","web","Gift"
"2634","17","1","2","2024-01-08T06:03:46.000000","0.04","web","gift "
"2635","99","25","4","2024-02-20T11:16:44.000000","0.27","web"," OK "
"2636","190","1","3","2024-01-16T16:42:03.000000","0.26","app","urgent"
"2637","111","9","1","2024-02-15T11:53:09.000000","0.02","web"," OK "
"2638","162","36","5","2024-02-21T19:30:46.000000","0.25","web","Gift"
"2639","85","2","5","2024-02-27T07:12:28.000000","0.03","app","urgent"
"2640","151","31","1","2024-02-07T03:07:06.000000","","web","Gift"
"2641","142","25","3","2024-02-06T17:58:39.000000","0.23","app","VIP"
"2642","103","13","4","2024-03-02T01:43:05.000000","0.16","app","  "
"2643","21","12","4","2024-03-08T10:12:58.000000","0.12","app","VIP"
"2644","195","19","1","2024-03-13T16:43:12.000000","0.27","web","VIP"
"2645","10","22","1","2024-01-31T00:28:04.000000","0.25","app","urgent"
"2646","72","36","5","2024-02-08T04:00:17.000000","0.02","store","  "
"2647","129","11","5","2024-01-30T18:15:44.000000","0.18","app","return?"
"2648","154","24","4","2024-02-17T11:29:41.000000","0.23","web","Gift"
"2649","107","28","4","2024-01-12T10:48:29.000000","0.17","app","Gift"
"2650","81","1","4","2024-02-08T16:59:50.000000","0.29","app","gift "
"2651","82","36","3","2024-01-17T23:37:06.000000","0.21","web","VIP"
"2652","196","40","4","2024-02-17T21:59:57.000000","0.03","web","urgent"
"2653","67","4","2","2024-03-17T13:07:30.000000","0.06","app","gift "
"2654","171","11","1","2024-03-29T16:27:15.000000","0.25","web","urgent"
"2655","11","32","2","2024-02-10T03:58:11.000000","0.3","store","  "
"2656","132","33","2","2024-01-06T01:40:21.000000","","store","urgent"
"2657","137","7","2","2024-01-21T12:11:39.000000","0.03","web","Gift"
"2658","136","37","3","2024-01-10T10:24:31.000000","0.23","web","Gift"
"2659","85","14","1","2024-03-09T08:10:36.000000","0.02","store"," OK "
"2660","139","12","3","2024-03-29T14:53:35.000000","","web","  "
"2661","90","15","3","2024-02-19T20:35:57.000000","0.27","app","urgent"
"2662","119","27","1","2024-01-16T21:59:32.000000","0.24","web","gift "
"2663","179","9","3","2024-01-02T21:41:49.000000","0.26","web","  "
"2664","135","22","4","2024-03-28T20:21:24.000000","0.2","web","VIP"
"2665","148","4","3","2024-01-29T11:20:26.000000","0.1","web","return?"
"2666","194","6","1","2024-01-11T01:56:36.000000","0.27","store"," OK "
"2667","44","31","4","2024-01-16T22:19:22.000000","0.09","web","  "
"2668","118","16","3","2024-01-23T23:21:01.000000","0.08","web","Gift"
"2669","132","32","3","2024-02-29T00:41:07.000000","","app","VIP"
"2670","140","30","1","2024-03-21T06:15:07.000000","0.2","store","Gift"
"2671","27","40","1","2024-01-25T18:04:01.000000","0.27","web"," OK "
"2672","153","6","1","2024-03-02T20:26:25.000000","0.05","app","VIP"
"2673","39","38","5","2024-01-06T20:17:06.000000","0.29","web","VIP"
"2674","82","36","2","2024-01-01T21:49:20.000000","0.18","app","Gift"
"2675","143","18","3","2024-01-05T22:39:34.000000","0.2","app","VIP"
"2676","53","6","4","2024-03-24T01:57:26.000000","0.27","store","Gift"
"2677","26","6","4","2024-02-22T08:31:51.000000","0.11","app","Gift"
"2678","136","21","1","2024-03-13T11:10:00.000000","0.22","store","Gift"
"2679","57","1","5","2024-01-02T22:55:21.000000","0.19","web","gift "
"2680","166","4","2","2024-01-03T00:01:25.000000","","app","return?"
"2681","180","22","4","2024-03-17T09:23:27.000000","0.27","app"," OK "
"2682","70","23","5","2024-01-10T05:38:21.000000","0.2","web","  "
"2683","148","35","3","2024-01-14T23:39:27.000000","0.02","store","urgent"
"2684","45","39","1","2024-02-16T16:55:16.000000","0.05","app"," OK "
"2685","186","11","3","2024-02-24T14:10:59.000000","0.29","store"," OK "
"2686","50","14","2","2024-01-21T14:23:30.000000","0.29","web","urgent"
"2687","177","8","5","2024-02-10T00:31:34.000000","0.29","app","VIP"
"2688","158","9","4","2024-03-01T17:43:19.000000","0.01","web","VIP"
"2689","63","18","5","2024-02-09T20:33:33.000000","0.11","store","VIP"
"2690","165","40","5","2024-02-04T10:31:51.000000","0.23","web","urgent"
"2691","127","36","1","2024-01-07T11:04:54.000000","0.23","app"," OK "
"2692","134","37","1","2024-02-10T16:03:02.000000","0.03","web","return?"
"2693","76","19","4","2024-03-13T05:56:41.000000","0.18","app","return?"
"2694","47","27","4","2024-02-26T09:47:55.000000","0.04","web","  "
"2695","140","29","5","2024-03-21T08:59:36.000000","0.15","store","VIP"
"2696","11","10","4","2024-01-12T08:31:48.000000","0.07","store","VIP"
"2697","70","19","5","2024-01-01T23:47:45.000000","0.02","web","  "
"2698","29","23","2","2024-02-19T08:01:23.000000","0.02","app","gift "
"2699","1","15","1","2024-01-17T01:47:06.000000","0.27","app","return?"
"2700","2","19","1","2024-02-23T11:01:16.000000","0.22","web","  "
"2701","19","18","3","2024-03-22T08:25:58.000000","0.28","web","return?"
"2702","188","3","1","2024-01-31T08:12:58.000000","0.14","web","urgent"
"2703","155","31","3","2024-02-19T10:54:22.000000","0.12","web","urgent"
"2704","198","37","3","2024-03-02T08:27:45.000000","0.11","app","  "
"2705","17","31","2","2024-01-14T12:05:07.000000","0.18","app","return?"
"2706","200","38","3","2024-03-21T18:19:49.000000","0.11","web","  "
"2707","120","18","4","2024-01-19T06:01:38.000000","0.22","store","gift "
"2708","159","3","1","2024-03-13T17:52:20.000000","","web"," OK "
"2709","172","11","3","2024-02-29T09:34:13.000000","0.26","store","urgent"
"2710","53","35","5","2024-01-13T16:29:04.000000","0.07","app","urgent"
"2711","149","6","2","2024-03-06T05:36:15.000000","0.16","app","urgent"
"2712","130","22","4","2024-01-18T16:23:03.000000","","app","  "
"2713","83","1","2","2024-02-23T22:45:42.000000","0.01","web","  "
"2714","99","13","2","2024-03-27T08:54:45.000000","0.21","store","Gift"
"2715","42","5","5","2024-03-26T18:48:01.000000","0.16","app","return?"
"2716","38","5","2","2024-03-19T09:52:31.000000","0.22","app","Gift"
"2717","185","7","5","2024-02-14T11:10:38.000000","0.03","web","gift "
"2718","147","22","4","2024-02-20T08:36:05.000000","0.3","app","gift "
"2719","114","28","5","2024-01-28T00:35:14.000000","0.3","web","  "
"2720","139","12","5","2024-03-23T21:16:11.000000","0.14","app","urgent"
"2721","82","33","5","2024-02-12T22:49:23.000000","0.26","app","Gift"
"2722","50","16","3","2024-03-10T10:42:44.000000","0.07","web","  "
"2723","189","30","5","2024-02-02T08:52:45.000000","0.22","web","VIP"
"2724","198","22","1","2024-03-07T15:18:58.000000","0.26","web","Gift"
"2725","44","29","3","2024-01-21T04:44:17.000000","","web"," OK "
"2726","161","40","2","2024-03-07T00:59:54.000000","","web","VIP"
"2727","89","40","1","2024-01-05T03:16:50.000000","0.14","web","  "
"2728","142","24","5","2024-01-10T10:24:31.000000","0.25","web","gift "
"2729","22","39","5","2024-02-01T16:46:44.000000","0.21","app","  "
"2730","96","29","4","2024-02-13T09:11:49.000000","0.04","app","VIP"
"2731","25","11","4","2024-03-05T00:38:39.000000","0.03","web"," OK "
"2732","163","38","4","2024-02-02T07:33:10.000000","","web","Gift"
"2733","80","6","2","2024-01-02T15:49:32.000000","0.19","app","return?"
"2734","53","19","4","2024-01-30T06:51:01.000000","0.16","web","Gift"
"2735","140","7","5","2024-02-09T12:37:32.000000","0.27","web","return?"
"2736","191","32","2","2024-02-18T22:26:06.000000","0.2","web","urgent"
"2737","68","36","2","2024-02-27T23:03:37.000000","0.12","store","gift "
"2738","144","33","1","2024-01-23T06:57:08.000000","","web"," OK "
"2739","138","5","5","2024-02-24T22:28:22.000000","0.18","store","VIP"
"2740","98","11","3","2024-02-26T20:13:44.000000","0.23","web","urgent"
"2741","162","14","3","2024-03-10T21:33:38.000000","","web","VIP"
"2742","26","5","2","2024-02-16T23:37:40.000000","0.15","web"," OK "
"2743","176","22","1","2024-03-13T22:43:21.000000","0.22","app"," OK "
"2744","81","2","5","2024-01-20T22:39:50.000000","0.21","app","gift "
"2745","9","25","5","2024-03-05T01:17:04.000000","0.25","app"," OK "
"2746","198","23","2","2024-01-05T03:01:26.000000","0.02","store","Gift"
"2747","155","24","4","2024-01-10T06:02:34.000000","0.23","app","  "
"2748","164","37","3","2024-03-18T19:47:48.000000","0.15","web","gift "
"2749","30","32","4","2024-02-12T18:02:54.000000","0.02","app","gift "
"2750","151","11","1","2024-02-25T21:01:36.000000","0.2","web"," OK "
"2751","140","23","4","2024-02-24T07:21:24.000000","0.21","app","  "
"2752","181","33","1","2024-03-03T12:54:05.000000","","store"," OK "
"2753","75","35","2","2024-01-23T02:25:21.000000","","web","  "
"2754","186","26","2","2024-01-17T01:02:37.000000","0.09","web","VIP"
"2755","142","4","2","2024-01-04T19:54:42.000000","0.06","app","VIP"
"2756","51","18","5","2024-03-18T19:53:55.000000","0.11","web","Gift"
"2757","43","35","1","2024-01-21T02:57:18.000000","0.12","web","urgent"
"2758","181","3","5","2024-02-21T18:22:00.000000","0.21","app","VIP"
"2759","129","24","1","2024-02-10T22:34:18.000000","","web","urgent"
"2760","24","22","5","2024-01-15T14:41:25.000000","0.22","web","gift "
"2761","26","9","2","2024-02-07T06:05:22.000000","0.05","app","urgent"
"2762","166","14","5","2024-01-08T11:42:58.000000","0.11","web"," OK "
"2763","34","40","3","2024-01-16T21:36:02.000000","0.05","web","Gift"
"2764","44","24","3","2024-01-13T13:44:20.000000","0.21","store","gift "
"2765","123","38","1","2024-03-15T04:44:15.000000","0.07","web","VIP"
"2766","173","19","3","2024-02-21T01:37:21.000000","0.16","web","VIP"
"2767","68","34","3","2024-03-24T07:28:59.000000","0.24","store","VIP"
"2768","134","25","5","2024-02-09T05:43:44.000000","0.2","web","VIP"
"2769","141","37","2","2024-01-19T02:54:44.000000","","store","Gift"
"2770","121","14","1","2024-02-24T18:32:47.000000","0.1","app","Gift"
"2771","138","16","2","2024-03-24T15:52:38.000000","0.2","app","  "
"2772","46","2","2","2024-02-17T22:24:01.000000","0.16","web","gift "
"2773","125","10","5","2024-01-02T14:34:46.000000","","web","Gift"
"2774","1","6","1","2024-01-28T07:49:36.000000","0.26","app"," OK "
"2775","147","8","5","2024-03-24T05:55:08.000000","0.15","web","gift "
"2776","159","13","1","2024-02-16T15:38:03.000000","","app","gift "
"2777","159","35","5","2024-03-26T16:09:58.000000","0.06","app","return?"
"2778","6","16","3","2024-02-15T20:01:30.000000","0.11","app","VIP"
"2779","183","34","1","2024-01-02T02:01:55.000000","0.1","web","urgent"
"2780","87","33","4","2024-03-19T13:47:28.000000","0.08","app"," OK "
"2781","17","40","4","2024-03-09T16:07:18.000000","0.17","app","VIP"
"2782","107","21","5","2024-03-05T08:56:09.000000","0.14","web","gift "
"2783","115","34","1","2024-03-28T07:38:07.000000","0.27","store"," OK "
"2784","81","17","4","2024-01-18T15:46:45.000000","0.28","web","VIP"
"2785","150","26","3","2024-03-22T12:44:55.000000","","store","Gift"
"2786","109","33","3","2024-01-21T22:28:00.000000","0.03","web","urgent"
"2787","44","6","5","2024-03-28T08:44:02.000000","0.24","web","  "
"2788","125","3","3","2024-01-18T05:29:27.000000","0.3","app","VIP"
"2789","53","7","2","2024-02-19T12:41:55.000000","0.26","web","VIP"
"2790","24","29","3","2024-03-12T00:58:59.000000","0.01","web","urgent"
"2791","54","19","5","2024-01-08T00:49:02.000000","0.08","web","  "
"2792","182","12","5","2024-01-07T00:05:00.000000","0.01","app","gift "
"2793","115","31","4","2024-03-17T11:32:40.000000","0.25","web","return?"
"2794","64","1","1","2024-01-06T10:31:18.000000","0.17","app","urgent"
"2795","74","7","2","2024-02-25T05:52:08.000000","0.15","app","VIP"
"2796","172","19","1","2024-03-25T10:33:18.000000","0.17","app","Gift"
"2797","134","37","1","2024-02-25T07:49:52.000000","0.08","web","  "
"2798","155","30","5","2024-02-13T06:57:40.000000","0.18","web","gift "
"2799","123","28","5","2024-02-07T13:16:04.000000","0.01","store","Gift"
"2800","199","29","1","2024-02-27T10:26:00.000000","0.19","app","urgent"
"2801","132","13","3","2024-02-21T11:10:43.000000","0.22","store","Gift"
"2802","81","18","2","2024-02-15T03:49:00.000000","0.2","app","  "
"2803","51","36","1","2024-01-14T19:43:56.000000","0.1","app","  "
"2804","10","30","2","2024-02-29T15:21:40.000000","","store","  "
"2805","154","24","1","2024-03-07T13:54:11.000000","","web","  "
"2806","187","4","4","2024-03-04T19:07:35.000000","0.04","store"," OK "
"2807","133","30","5","2024-01-07T18:02:14.000000","0.06","web","Gift"
"2808","98","15","3","2024-03-04T06:13:27.000000","0.19","web","Gift"
"2809","27","16","2","2024-03-06T16:19:35.000000","","web","Gift"
"2810","129","27","3","2024-01-17T12:10:33.000000","0.04","web","Gift"
"2811","41","16","5","2024-03-17T09:47:36.000000","0.05","web","urgent"
"2812","125","23","1","2024-02-17T03:30:25.000000","0.05","app","return?"
"2813","61","1","4","2024-02-12T12:31:56.000000","0.14","app"," OK "
"2814","174","8","1","2024-03-06T01:06:32.000000","0.18","store","  "
"2815","188","22","2","2024-02-15T21:14:00.000000","0.05","web","gift "
"2816","47","39","3","2024-02-19T00:38:55.000000","0.21","web","  "
"2817","66","31","2","2024-01-29T02:22:58.000000","0.08","app","VIP"
"2818","185","17","1","2024-03-24T12:12:47.000000","","app","  "
"2819","4","39","4","2024-03-28T06:01:49.000000","0.07","app","VIP"
"2820","104","12","4","2024-01-12T17:43:53.000000","0.24","web","urgent"
"2821","29","36","3","2024-03-06T23:32:55.000000","0.29","web","return?"
"2822","87","17","3","2024-01-03T02:24:09.000000","0.15","store"," OK "
"2823","7","4","1","2024-02-03T05:00:54.000000","0.01","web","  "
"2824","29","1","4","2024-03-28T07:11:41.000000","0.08","app","urgent"
"2825","81","40","2","2024-01-16T17:35:02.000000","0.05","web","urgent"
"2826","13","26","2","2024-02-03T22:19:04.000000","0.25","web","VIP"
"2827","160","6","5","2024-01-20T18:17:30.000000","","app","  "
"2828","116","40","4","2024-03-06T12:57:20.000000","0.29","web","  "
"2829","91","2","4","2024-02-11T18:04:19.000000","0.18","web","VIP"
"2830","95","14","2","2024-02-23T09:08:01.000000","0.16","app","urgent"
"2831","168","30","3","2024-03-25T19:56:51.000000","0.25","web","  "
"2832","170","3","1","2024-02-16T21:28:15.000000","0.01","web","urgent"
"2833","10","37","2","2024-03-07T01:45:21.000000","0.23","app","gift "
"2834","138","28","5","2024-01-09T19:28:54.000000","0.03","web","Gift"
"2835","94","38","3","2024-01-20T08:55:35.000000","0.25","app","  "
"2836","157","34","4","2024-03-26T05:13:02.000000","","web"," OK "
"2837","158","33","4","2024-03-18T08:39:07.000000","","web"," OK "
"2838","142","10","5","2024-02-29T02:25:14.000000","0.25","web"," OK "
"2839","135","9","1","2024-02-04T00:54:47.000000","0.01","store","urgent"
"2840","43","10","3","2024-01-18T23:34:29.000000","0.04","web","  "
"2841","171","7","5","2024-03-17T15:43:11.000000","0.24","store","urgent"
"2842","141","27","1","2024-03-11T16:15:32.000000","0.14","web","return?"
"2843","55","3","5","2024-01-22T18:04:16.000000","","web","Gift"
"2844","47","18","3","2024-02-23T02:02:11.000000","0.19","app","Gift"
"2845","101","24","2","2024-02-25T16:18:24.000000","","web","return?"
"2846","69","22","4","2024-02-12T23:19:19.000000","0.09","app","urgent"
"2847","136","20","5","2024-03-24T09:36:29.000000","0.04","store","urgent"
"2848","82","9","1","2024-01-12T04:03:27.000000","0.29","app","Gift"
"2849","34","5","4","2024-01-24T05:03:03.000000","0.03","app"," OK "
"2850","80","40","5","2024-01-09T13:15:42.000000","0.16","app","  "
"2851","164","19","4","2024-03-03T08:43:17.000000","0.08","web","VIP"
"2852","167","24","3","2024-02-27T23:03:39.000000","0.08","app","Gift"
"2853","63","23","1","2024-03-29T20:35:42.000000","0.18","web","return?"
"2854","160","15","3","2024-02-18T19:23:57.000000","0.24","web"," OK "
"2855","19","29","5","2024-01-14T13:17:32.000000","0.23","app","gift "
"2856","197","16","4","2024-02-10T13:54:15.000000","0.26","web","VIP"
